Name	Total	Bin.1	Bin.2	Bin.3	Bin.4	Bin.5	Bin.6	Bin.7	Bin.8	Bin.9	Bin.10	Bin.11	Bin.12
apFAB68--BBa_J61130	5330	1331	844	0	0	1	0	603	1667	730	154	0	0
BBa_J23119--apFAB867	5328	1329	1027	68	234	1862	653	59	61	34	1	0	0
galP1--apFAB922	5327	2037	2184	406	438	258	1	3	0	0	0	0	0
BBa_J23118--B0030_RBS	5326	1126	774	13	24	1	0	0	0	8	15	121	3244
apFAB49--apFAB873	5324	1734	2064	952	383	87	59	1	0	1	42	0	1
apFAB347--apFAB910	5323	1187	863	0	0	0	15	289	1427	1135	407	0	0
apFAB317--apFAB842	5322	875	622	14	1	0	1	0	6	517	1389	1897	0
apFAB341--salis-2-4	5321	888	651	0	4	0	0	0	0	159	1333	1956	330
apFAB49--apFAB854	5320	1121	777	90	167	1808	885	471	0	1	0	0	0
apFAB55--salis-4-4	5320	1077	689	1	0	0	0	0	1	5	49	1531	1967
apFAB82--salis-1-10	5320	1530	2384	496	439	360	72	0	0	0	39	0	0
apFAB38--apFAB927	5318	1170	854	134	482	1616	939	86	0	1	0	36	0
apFAB82--apFAB918	5318	1306	882	25	18	1347	1079	599	62	0	0	0	0
apFAB321--BBa_J61120	5318	2564	2235	117	215	24	35	24	60	0	44	0	0
apFAB68--apFAB868	5318	985	649	0	0	0	0	0	0	68	1137	2215	264
apFAB82--apFAB820	5317	1219	844	1	0	1	209	1094	1250	605	94	0	0
apFAB130--BBa_J61128	5316	2000	2002	723	487	46	13	0	13	0	32	0	0
apFAB150--apFAB903	5314	1209	852	54	26	412	958	1453	339	0	11	0	0
apFAB33--BBa_J61109	5314	1141	780	2	6	1	0	726	1733	716	207	2	0
apFAB56--apFAB895	5314	1444	927	1	0	27	25	1029	1375	341	1	144	0
J23101--BBa_J61136	5314	1355	971	1	0	137	882	1451	169	213	0	134	1
lacUV5--apFAB857	5310	1142	670	0	0	0	3	30	1163	1594	548	107	53
apFAB100--apFAB821	5310	802	581	0	1	0	0	0	733	2049	668	135	341
lacUV5--BBa_J61108	5310	982	688	1	19	156	1191	1733	368	170	1	0	1
apFAB134--apFAB856	5309	2368	2068	389	171	186	45	10	0	0	72	0	0
apFAB134--apFAB916	5306	2143	2048	508	307	265	15	20	0	0	0	0	0
apFAB95--apFAB914	5304	968	629	1	0	0	0	1	8	420	813	2224	240
apFAB65--apFAB869	5302	1303	850	1	0	0	0	127	1718	794	508	1	0
apFAB54--apFAB922	5300	1346	862	1	0	1	0	372	1795	904	17	1	1
apFAB55--Alon_RBS	5299	1380	979	0	33	0	1	1	0	23	7	534	2341
apFAB98--apFAB914	5298	961	1040	844	845	1270	164	154	0	0	20	0	0
apFAB115--salis-3-11	5298	1191	854	366	651	1769	277	168	22	0	0	0	0
BBa_J23107--salis-2-3	5297	1041	700	0	0	0	0	2	4	187	1565	1562	236
apFAB82--Bujard_RBS	5295	979	618	0	0	38	2	0	1	2	24	549	3082
apFAB130--salis-4-7	5293	1168	811	8	1	455	1196	1416	223	15	0	0	0
apFAB30--BBa_J61139	5292	1114	983	166	750	1581	511	123	0	0	0	0	64
BBa_J23103--salis-1-5	5292	2614	2062	276	231	80	0	28	0	1	0	0	0
apFAB50--apFAB843	5291	1110	935	472	315	1711	644	71	33	0	0	0	0
BBa_J23117--apFAB821	5290	2418	1861	510	141	144	32	47	18	20	99	0	0
apFAB29--apFAB848	5289	787	479	1	80	0	0	1	32	1391	2285	233	0
apFAB39--apFAB843	5289	1532	1769	819	691	315	23	0	0	10	84	46	0
apFAB98--apFAB910	5288	1182	811	45	2	56	1105	1660	333	92	0	1	1
apFAB87--salis-2-4	5288	1270	817	2	23	56	176	1312	1306	308	18	0	0
apFAB96--Anderson_RBS	5287	1282	900	0	117	1316	1100	368	124	80	0	0	0
apFAB109--salis-1-10	5285	2208	1965	451	411	188	0	17	3	0	42	0	0
apFAB80--apFAB964	5283	1074	831	68	14	1075	1284	646	162	127	0	1	1
apFAB87--salis-1-3	5282	899	574	0	0	1	12	209	1194	1961	316	115	1
apFAB109--apFAB861	5282	2238	1912	590	203	260	25	34	20	0	0	0	0
BBa_J23102--apFAB842	5282	1230	796	0	1	0	0	2	3	105	786	2075	284
apFAB39--salis-4-7	5282	887	559	0	0	0	0	0	0	0	23	759	3054
apFAB140--apFAB863	5279	598	389	0	0	4	1	2	2	30	406	3020	827
apFAB49--BBa_J61130	5278	1333	1567	848	598	735	163	34	0	0	0	0	0
apFAB93--salis-4-7	5278	848	619	0	0	6	6	13	390	2409	831	154	2
apFAB33--apFAB862	5278	935	672	0	0	0	1	0	798	2074	678	120	0
apFAB39--BBa_J61109	5272	1418	1531	640	620	875	124	49	1	13	1	0	0
apFAB140--apFAB916	5269	738	483	0	1	2	0	0	4	10	94	1541	2396
apFAB38--BBa_J61113	5267	1093	706	1	46	666	840	1440	474	1	0	0	0
apFAB92--apFAB844	5266	950	653	0	0	1	0	47	76	1508	1632	399	0
apFAB45--BBa_J61120	5265	948	660	70	291	1611	1133	506	46	0	0	0	0
apFAB45--apFAB856	5265	661	400	0	48	99	0	0	17	547	2330	1067	96
apFAB29--BBa_J61120	5264	1177	1775	997	778	393	101	1	1	35	6	0	0
apFAB140--apFAB821	5262	1055	690	0	1	2	5	928	1919	487	110	63	2
apFAB95--apFAB872	5262	793	478	0	0	1	0	0	0	3	72	1703	2212
apFAB53--apFAB831	5262	831	599	0	21	1	0	1	18	0	59	1658	2074
pTrc*--apFAB894	5261	809	580	36	0	0	1	0	0	5	17	1953	1860
apFAB33--BBa_J61110	5260	1091	725	1	19	351	1152	1691	230	0	0	0	0
apFAB150--BBa_J61104	5258	1134	818	3	0	22	355	1412	1108	217	189	0	0
apFAB346--salis-1-21	5257	1130	708	0	0	0	0	1	0	84	350	2222	762
apFAB47--apFAB843	5257	1073	803	0	0	1	243	807	1812	410	108	0	0
apFAB38--salis-4-4	5255	1127	784	54	69	1279	1233	587	70	52	0	0	0
apFAB40--BBa_J61127	5254	638	339	0	0	0	1	0	0	0	125	2392	1759
apFAB50--apFAB821	5253	674	402	0	0	0	0	0	1	634	1980	1561	1
apFAB68--apFAB854	5253	1027	812	0	0	42	0	1	0	0	90	1041	2240
apFAB48--apFAB831	5253	875	554	0	0	1	0	1	0	30	498	2683	611
apFAB47--apFAB864	5252	1347	990	0	0	1	31	612	1626	444	199	2	0
apFAB54--apFAB890	5250	1299	871	0	63	307	1497	1016	195	0	2	0	0
lacUV5--apFAB848	5250	1242	839	0	0	5	1	414	1170	1243	333	0	3
apFAB149--apFAB862	5249	2390	1786	302	315	282	20	0	25	0	128	0	1
apFAB149--BBa_J61107	5249	2312	2068	426	202	241	0	0	0	0	0	0	0
apFAB82--apFAB844	5249	926	666	43	51	1530	1242	471	155	0	4	161	0
apFAB82--BBa_J61106	5246	1260	1822	758	763	641	0	0	0	1	1	0	0
apFAB65--BBa_J61127	5245	1072	768	0	0	0	33	0	0	3	4	1	3364
apFAB44--apFAB864	5245	1310	992	647	762	1175	291	39	0	29	0	0	0
apFAB150--B0034_RBS	5245	1243	906	0	36	0	1	15	32	1	0	100	2911
apFAB347--apFAB845	5245	1103	753	6	0	1	0	0	2	500	1837	871	172
apFAB42--apFAB883	5244	647	461	0	0	0	0	0	0	13	64	2056	2003
apFAB38--BBa_J61100	5243	1017	907	595	353	1654	524	85	59	0	0	49	0
apFAB33--BBa_J61111	5243	1191	945	0	8	3	344	1474	973	279	26	0	0
apFAB53--apFAB890	5239	925	794	481	828	1664	406	17	87	37	0	0	0
apFAB89--apFAB918	5238	1131	763	137	185	2192	627	151	51	0	0	1	0
apFAB29--apFAB927	5238	1445	1728	863	798	307	55	27	0	0	0	0	15
apFAB115--apFAB890	5237	1335	909	49	35	1105	1358	390	55	0	0	0	1
apFAB77--apFAB857	5233	780	541	0	0	0	0	2	1	1	32	50	3826
apFAB30--BBa_J61118	5230	1472	1510	394	812	968	18	3	0	0	53	0	0
apFAB39--apFAB964	5229	949	675	0	19	310	1300	1547	281	147	1	0	0
apFAB346--Invitrogen_RBS	5229	1047	682	0	0	5	0	2	0	0	84	2087	1322
apFAB323--apFAB892	5226	1032	841	1	0	1	1	0	0	328	1316	1630	76
pTrc*--Anderson_RBS	5226	757	444	1	0	0	0	0	0	0	255	3216	553
apFAB100--apFAB854	5226	1053	768	0	0	82	517	1484	1068	254	0	0	0
apFAB79--salis-3-11	5223	972	733	0	0	1	0	179	1343	1625	322	0	48
apFAB76--apFAB869	5222	1274	860	1	0	136	807	1622	517	5	0	0	0
apFAB103--BBa_J61106	5221	724	513	0	0	1	2	1	5	10	668	3107	190
apFAB30--apFAB832	5219	611	425	0	1	1	0	1	1	242	1648	2047	242
apFAB321--apFAB863	5214	1082	703	0	1	0	0	0	1	46	826	1883	672
apFAB36--apFAB883	5213	791	511	0	0	0	1	0	0	27	889	2360	634
apFAB52--BBa_J61101	5211	950	673	31	0	0	17	134	1299	1783	324	0	0
apFAB62--apFAB889	5210	1096	798	61	0	0	0	0	0	0	1	1	3253
apFAB97--B0032_RBS	5209	1316	889	0	0	0	7	45	1379	1414	157	0	2
apFAB66--apFAB869	5208	1413	870	0	21	9	40	598	1594	305	358	0	0
apFAB33--apFAB871	5207	1370	1897	654	433	594	81	102	1	0	74	1	0
apFAB149--apFAB842	5205	2244	1705	417	422	365	1	0	0	0	51	0	0
apFAB31--BBa_J61137	5205	656	450	0	0	1	0	1	104	2160	1744	89	0
apFAB92--apFAB914	5203	784	661	2	0	8	0	5	405	2311	939	88	0
apFAB55--salis-3-11	5201	2238	1693	680	290	158	30	99	0	0	13	0	0
lacUV5--BBa_J61131	5197	2319	1796	339	330	246	24	44	0	20	79	0	0
apFAB321--apFAB916	5197	1055	770	0	0	0	1	0	0	2	51	1206	2112
apFAB29--GSG_RBS	5195	1007	671	0	1	0	0	0	144	2232	1028	112	0
apFAB139--apFAB851	5194	1822	1978	491	301	454	115	0	0	0	33	0	0
apFAB52--apFAB892	5193	834	573	16	1	0	0	1	51	7	786	2924	0
apFAB92--apFAB910	5188	865	576	0	0	1	0	0	33	1002	1467	1244	0
apFAB50--BBa_J61122	5188	1142	869	1	20	303	1021	1330	499	1	2	0	0
apFAB33--apFAB869	5183	1084	902	327	612	1453	526	217	61	0	1	0	0
apFAB49--BBa_J61120	5183	1196	1261	596	878	1000	160	10	0	0	82	0	0
apFAB53--BBa_J61101	5182	1162	1172	988	594	991	153	91	0	0	31	0	0
apFAB79--apFAB867	5180	724	485	1	1	1	0	14	464	2572	640	278	0
apFAB97--BBa_J61126	5180	1206	834	24	20	656	1652	683	35	70	0	0	0
pTrc*--BBa_J61134	5179	1206	721	0	0	32	4	98	449	1591	621	457	0
apFAB65--apFAB873	5178	1438	953	0	0	267	1218	963	266	72	1	0	0
apFAB67--BBa_J61133	5177	1289	876	0	79	876	1391	493	71	101	1	0	0
apFAB130--apFAB826	5177	1840	1627	877	646	122	29	0	0	0	35	0	1
galP1--BBa_J61104	5176	841	1697	705	816	998	93	16	8	0	0	1	1
apFAB82--apFAB869	5175	1191	1126	504	725	1248	175	8	1	74	0	123	0
apFAB48--BBa_J61115	5174	1218	795	14	62	932	1204	811	86	2	50	0	0
apFAB87--BBa_J61115	5174	1147	861	31	206	1126	1262	497	44	0	0	0	0
apFAB149--BBa_J61101	5172	2115	2020	631	104	178	0	24	0	0	100	0	0
apFAB80--apFAB883	5169	574	416	0	0	1	1	19	77	2480	1528	73	0
lacUV5--apFAB964	5166	1947	2010	671	281	179	0	0	17	0	61	0	0
apFAB80--BBa_J61134	5164	965	666	0	1	1	35	544	2039	801	110	0	2
apFAB45--apFAB909	5163	711	515	57	0	0	0	0	0	505	777	2429	169
apFAB66--apFAB892	5162	907	605	1	0	0	1	1	1	177	574	1985	910
apFAB76--BBa_J61109	5161	2304	2128	460	116	114	19	11	6	1	2	0	0
apFAB347--apFAB923	5159	887	679	0	0	0	0	0	0	0	20	1004	2569
apFAB68--BBa_J61119	5157	1134	787	0	0	0	40	123	1490	1504	79	0	0
apFAB339--salis-1-1	5157	1230	864	1	0	2	52	195	1221	1486	106	0	0
apFAB48--BBa_J61103	5156	1267	1443	798	805	653	65	125	0	0	0	0	0
apFAB104--BBa_J61106	5155	1420	909	13	32	977	1296	324	179	0	5	0	0
apFAB36--apFAB903	5154	907	598	2	0	3	0	0	279	2054	1226	85	0
apFAB50--apFAB954	5154	731	515	0	0	0	0	0	0	68	752	2804	284
apFAB30--BBa_J61109	5153	1094	862	0	59	852	1285	898	66	11	26	0	0
apFAB149--BBa_J61115	5153	2126	1825	741	265	71	21	58	0	0	45	1	0
apFAB46--apFAB890	5152	768	585	0	1	0	0	0	38	422	1481	1751	106
apFAB97--BBa_J61125	5151	1179	760	1	35	119	655	1835	385	0	29	0	153
apFAB44--apFAB927	5147	996	667	0	0	16	17	24	826	1981	618	1	1
apFAB94--apFAB883	5143	743	524	1	1	0	0	11	25	1241	1915	682	0
apFAB140--BBa_J61128	5143	1127	1034	480	701	1341	285	126	0	22	0	27	0
BBa_J23119--BBa_J61136	5143	1160	739	0	0	0	2	5	1294	1649	292	2	0
apFAB30--BBa_J61101	5142	2207	2018	435	247	87	6	20	73	0	49	0	0
apFAB140--BBa_J61107	5138	1343	888	0	1	4	0	516	1680	524	172	4	6
BBa_J23100--Plotkin_RBS	5134	1589	918	0	0	0	0	0	1	0	3	221	2402
apFAB82--salis-3-3	5134	1866	1966	649	380	168	34	27	1	0	42	0	1
apFAB98--apFAB827	5134	1147	869	46	60	1117	1333	517	40	0	4	0	1
galP1--apFAB854	5132	1516	1188	619	627	971	142	7	7	54	1	0	0
apFAB50--BBa_J61112	5132	1595	1470	1038	488	160	31	39	42	0	249	0	20
apFAB85--apFAB826	5132	793	641	0	0	0	0	1	21	1246	1864	398	168
apFAB317--salis-2-4	5131	674	435	0	0	0	16	1	2	21	85	1861	2036
apFAB277--salis-1-3	5131	1128	762	0	0	0	78	290	1212	1173	488	0	0
apFAB130--salis-4-10	5130	1418	1482	553	510	1041	46	14	0	0	65	1	0
apFAB321--apFAB839	5130	1088	742	0	26	0	0	0	31	50	222	2209	762
BBa_J23105--salis-4-4	5129	1409	1442	717	392	871	165	101	0	6	25	0	1
apFAB36--apFAB866	5129	782	540	0	0	0	1	0	15	1943	1848	0	0
BBa_J23107--BBa_J61109	5129	1165	1541	1034	414	803	33	69	0	18	52	0	0
apFAB103--apFAB871	5129	1640	1996	698	627	72	21	17	56	0	1	0	1
apFAB68--Plotkin_RBS	5129	1215	822	0	0	86	287	1340	1127	250	1	1	0
apFAB76--salis-1-21	5128	887	614	1	0	0	0	0	0	18	0	1312	2296
apFAB49--BBa_J61104	5127	1069	763	274	303	1747	644	193	34	0	100	0	0
apFAB345--apFAB831	5127	1059	753	0	0	0	26	0	0	0	8	563	2718
apFAB103--BBa_J61107	5126	1157	869	137	244	1865	486	279	36	2	51	0	0
apFAB323--apFAB827	5122	1037	762	0	0	0	0	0	2	25	2	1141	2153
apFAB42--BBa_J61103	5121	884	659	10	0	561	1691	1061	128	127	0	0	0
apFAB40--BBa_J61129	5121	1054	808	61	86	1565	863	553	36	0	0	0	95
apFAB139--apFAB820	5120	2150	1919	587	265	98	36	23	41	1	0	0	0
apFAB150--apFAB861	5119	939	641	2	0	1	8	33	782	2281	315	117	0
apFAB130--BBa_J61127	5118	986	696	3	232	1418	952	613	100	118	0	0	0
apFAB140--apFAB903	5117	1218	797	1	0	20	444	1957	485	174	20	0	1
apFAB65--apFAB914	5117	1139	752	1	0	1	0	181	1319	1307	417	0	0
apFAB115--Invitrogen_RBS	5116	1045	785	0	0	0	0	0	0	0	122	1314	1850
BBa_J23106--apFAB883	5115	1278	1462	1296	600	369	72	0	36	1	1	0	0
lacUV5--apFAB864	5115	1887	2099	496	191	331	0	0	0	0	111	0	0
BBa_J23115--BBa_J61109	5114	2433	1966	269	150	65	0	56	25	0	94	56	0
apFAB40--BBa_J61130	5114	808	618	0	0	1	35	0	161	2022	1212	257	0
apFAB104--salis-2-4	5114	1300	839	21	2	1	52	697	1826	375	0	1	0
BBa_J23107--BBa_J61128	5110	1939	2110	530	336	114	10	13	24	0	33	1	0
apFAB134--apFAB845	5106	2004	2034	627	228	152	19	41	0	0	0	1	0
apFAB85--apFAB890	5105	1018	703	0	1	0	360	1883	1057	83	0	0	0
apFAB93--BBa_J61129	5103	1175	787	0	2	296	1548	1103	180	0	12	0	0
apFAB130--apFAB884	5103	990	640	1	1	4	3	130	1312	1386	630	3	3
apFAB89--apFAB883	5102	1239	816	0	5	30	291	2189	359	84	89	0	0
apFAB54--apFAB872	5102	1009	626	11	0	0	1	1	0	0	36	1874	1544
apFAB341--BBa_J61120	5102	2254	2047	316	343	87	4	48	2	0	1	0	0
apFAB149--apFAB839	5098	2243	2109	296	214	78	13	63	0	44	38	0	0
apFAB65--Anderson_RBS	5097	1350	891	0	0	0	0	1	0	0	10	442	2403
BBa_J23100--salis-1-10	5096	1055	656	0	0	2	4	0	0	3	47	1088	2241
apFAB85--BBa_J61119	5094	1135	838	0	1	237	1059	1510	314	0	0	0	0
apFAB82--apFAB917	5094	773	487	0	2	1	0	0	270	1329	1911	320	1
pTrc*--apFAB821	5094	728	506	0	0	103	0	1	0	55	903	2102	696
apFAB339--apFAB867	5091	1164	1405	907	488	840	165	15	106	0	0	1	0
apFAB100--apFAB860	5090	711	494	0	0	1	0	1	0	0	190	2870	823
apFAB306--salis-2-4	5090	1246	831	1	1	3	73	181	1621	844	242	47	0
apFAB130--salis-1-3	5089	1057	701	15	6	23	15	449	1446	1059	318	0	0
apFAB150--BBa_J61136	5088	1179	800	61	1	1	288	1040	1272	346	100	0	0
apFAB149--salis-3-3	5088	1933	1887	606	264	233	108	35	0	0	22	0	0
BBa_J23114--BBa_J61115	5088	2001	1866	733	196	155	91	4	0	0	42	0	0
apFAB76--apFAB917	5088	886	620	91	0	1	0	0	0	0	57	1895	1538
BBa_J23100--salis-4-4	5087	1096	696	0	0	0	1	0	8	1942	1021	323	0
apFAB114--B0034_RBS	5086	1839	2088	592	265	258	10	25	6	3	0	0	0
apFAB98--Alon_RBS	5085	902	630	0	0	4	5	0	134	1895	939	474	102
BBa_J23119--apFAB842	5085	791	474	1	0	1	1	0	1	0	161	2383	1272
apFAB38--BBa_J61126	5082	1244	1063	655	755	1066	253	32	14	0	0	0	0
BBa_J23119--BBa_J61109	5081	914	601	1	0	0	1	0	1	1	48	1714	1800
apFAB30--BBa_J61122	5081	1074	810	32	0	0	80	832	1504	553	182	14	0
apFAB54--BBa_J61108	5079	1202	884	0	0	1	0	1	9	169	635	1852	326
apFAB87--apFAB873	5079	1793	1912	637	438	135	0	1	32	86	45	0	0
apFAB39--BBa_J61137	5079	710	543	0	0	0	8	3	1	38	287	2281	1208
apFAB45--apFAB871	5078	1468	1566	908	610	351	26	66	44	0	39	0	0
apFAB65--apFAB889	5075	867	597	0	0	0	0	0	2	0	0	308	3301
apFAB140--BBa_J61111	5074	784	524	1	13	1	0	0	4	5	578	2207	957
apFAB149--salis-4-10	5074	2076	2091	203	262	126	83	24	0	0	209	0	0
BBa_J23103--Invitrogen_RBS	5071	2225	1748	609	247	148	19	43	3	0	21	3	5
apFAB103--apFAB867	5070	1208	821	542	682	1474	249	92	0	1	0	0	1
apFAB82--apFAB871	5070	1632	1900	801	336	219	24	0	0	35	123	0	0
apFAB52--apFAB844	5070	795	597	0	0	0	0	2	2	205	1341	1494	634
galP1--salis-1-21	5069	1059	768	31	19	342	1185	1355	227	83	0	0	0
apFAB85--apFAB927	5069	801	497	0	0	0	0	1	0	764	1794	980	232
apFAB38--apFAB889	5068	1275	840	0	0	1	37	324	1200	1240	151	0	0
apFAB80--BBa_J61139	5066	1092	807	0	0	383	1503	998	154	86	9	34	0
apFAB61--BBa_J61101	5065	1323	888	1	0	6	80	840	1599	328	0	0	0
apFAB109--salis-1-21	5064	2313	1949	394	189	138	14	19	0	0	48	0	0
apFAB82--salis-4-10	5064	1767	1656	890	328	228	22	64	15	0	0	94	0
galP1--salis-2-3	5063	1208	808	0	3	94	950	1431	536	1	32	0	0
apFAB342--BBa_J61100	5060	887	644	1	1	0	0	0	2	2	4	0	3519
apFAB130--BBa_J61120	5060	1986	1901	548	264	251	0	77	0	0	33	0	0
apFAB50--BBa_J61110	5059	988	762	528	531	1944	204	22	8	72	0	0	0
apFAB129--apFAB914	5059	2223	1890	653	96	146	21	30	0	0	0	0	0
apFAB80--apFAB856	5059	731	468	0	0	20	0	1	0	0	233	2789	817
apFAB94--BBa_J61108	5058	1155	821	0	1	0	81	605	1528	785	81	1	0
apFAB48--apFAB892	5056	1364	903	0	4	5	116	291	1703	588	82	0	0
apFAB61--BBa_J61129	5055	1002	726	0	0	1	1	0	0	11	195	2180	939
apFAB140--apFAB844	5055	1066	710	0	2	1	259	1538	1117	304	57	1	0
apFAB50--GSGV_RBS	5055	603	398	0	1	1	0	0	371	2214	1077	181	209
apFAB44--BBa_J61108	5053	718	501	0	0	0	0	1	9	746	1789	934	355
apFAB68--apFAB844	5053	922	643	0	0	0	14	0	5	307	1238	1801	123
BBa_J23107--Bujard_RBS	5051	906	584	0	0	0	1	0	2	0	41	968	2549
apFAB29--BBa_J61127	5050	1038	1292	1253	607	816	0	43	0	1	0	0	0
apFAB338--salis-2-3	5047	1245	935	0	0	2	0	1	0	1	6	104	2753
apFAB57--BBa_J61115	5046	1459	1074	0	0	4	0	0	985	1102	411	0	11
apFAB45--apFAB912	5046	747	545	0	0	1	0	0	179	2178	929	467	0
apFAB75--apFAB827	5045	849	581	0	0	1	1	0	3	0	527	2732	351
apFAB98--BBa_J61132	5044	1262	1412	539	784	953	40	28	26	0	0	0	0
apFAB64--apFAB894	5043	1020	783	0	0	1	5	0	914	1898	315	107	0
BBa_J23107--BBa_J61124	5043	1936	1583	687	397	62	53	40	1	76	72	136	0
apFAB149--BBa_J61104	5041	1972	2045	354	179	294	68	61	43	0	24	1	0
apFAB97--BBa_J61133	5041	1283	1061	322	581	1463	228	89	11	0	1	2	0
pTrc*--BBa_J61133	5040	1188	834	89	214	1949	509	131	41	1	0	0	84
apFAB103--apFAB872	5039	1140	819	50	1	807	1267	500	217	1	1	236	0
apFAB40--BBa_J61133	5038	1091	760	33	33	87	1247	1318	240	150	0	1	78
apFAB323--apFAB837	5037	1381	903	0	0	0	0	0	1	0	0	0	2752
galP1--apFAB860	5036	1020	1249	330	536	1610	221	0	0	0	70	0	0
BBa_J23102--salis-1-5	5035	1107	712	0	0	1	1	21	0	44	502	2287	360
apFAB103--apFAB914	5034	1176	704	1	0	478	1532	896	170	65	1	11	0
pLlacO1--apFAB865	5033	717	446	1	4	5	0	27	345	1836	1235	417	0
apFAB66--apFAB873	5032	1288	902	0	1	73	1312	980	297	176	1	0	2
apFAB103--apFAB869	5031	1109	798	160	614	1726	505	119	0	0	0	0	0
apFAB82--BBa_J61110	5031	1483	1850	662	268	401	93	4	0	125	0	0	145
apFAB101--BBa_J61103	5029	830	538	0	0	0	1	17	119	1696	1595	233	0
apFAB103--DeadRBS	5028	2201	2037	411	250	17	27	85	0	0	0	0	0
apFAB97--BBa_J61120	5027	1203	784	0	0	1	431	1440	979	188	1	0	0
apFAB321--BBa_J61134	5026	2334	1556	566	279	46	1	155	0	0	89	0	0
apFAB124--apFAB861	5026	2154	1727	536	296	258	0	54	0	0	0	1	0
apFAB95--BBa_J61119	5026	783	522	0	0	25	11	11	218	2064	1168	213	11
apFAB40--apFAB895	5026	685	487	0	1	6	1	0	1	33	290	2520	1002
BBa_J23107--salis-1-3	5025	1054	637	0	0	0	0	1	32	461	1849	932	59
apFAB97--BBa_J61124	5023	1059	716	0	29	1024	1462	675	49	9	0	0	0
apFAB85--apFAB845	5022	892	673	0	1	0	1	1	12	2	667	2586	187
apFAB68--BBa_J61107	5021	924	660	1	0	0	0	3	131	1172	1583	547	0
pT7A1--DeadRBS	5021	2213	1830	522	221	76	1	36	29	0	41	35	17
apFAB140--Alon_RBS	5021	662	466	0	0	0	5	0	0	61	17	514	3296
galP1--apFAB837	5020	1207	804	0	1	9	165	1317	1316	201	0	0	0
apFAB57--apFAB845	5020	1216	874	2	1	3	23	542	1840	302	72	145	0
apFAB115--salis-1-21	5020	1051	766	0	25	0	0	0	17	79	193	1691	1198
apFAB38--GSGV_RBS	5018	882	743	210	470	2239	284	151	39	0	0	0	0
apFAB40--BBa_J61101	5017	1018	725	0	1	1	19	589	1187	1147	330	0	0
apFAB30--GSG_RBS	5015	765	560	0	0	0	0	2	0	39	763	2370	516
BBa_J23108--JBEI_RBS	5013	1486	971	0	10	20	220	838	1345	123	0	0	0
galP1--apFAB864	5012	1958	1784	490	423	287	19	2	0	4	44	0	1
apFAB31--apFAB892	5010	776	592	1	0	0	0	0	0	780	1567	1293	1
apFAB140--BBa_J61129	5009	683	393	0	0	0	0	0	22	996	1921	994	0
galP1--apFAB844	5009	1207	1366	858	605	654	171	44	1	0	0	103	0
apFAB134--Anderson_RBS	5006	1873	2098	332	379	301	22	0	0	0	1	0	0
apFAB76--BBa_J61137	5003	1046	739	31	0	1	1	0	42	1440	1465	237	1
apFAB347--Anderson_RBS	5001	1242	831	0	0	0	0	0	1	94	0	466	2367
apFAB49--apFAB916	5001	1028	634	18	1	2	1	20	831	1658	769	39	0
PLTETo1--BBa_J61125	5000	873	914	265	546	1998	272	94	12	23	2	1	0
apFAB89--BBa_J61126	4999	1170	783	103	18	490	1070	1141	141	83	0	0	0
apFAB39--apFAB889	4998	755	537	1	0	0	0	0	143	2106	1059	397	0
apFAB52--apFAB872	4998	768	564	0	0	0	1	1	0	31	895	2179	559
lacUV5--apFAB837	4997	752	560	2	1	1	0	0	3	162	1882	1511	123
apFAB124--salis-1-3	4996	1951	1665	582	369	330	50	21	0	0	28	0	0
apFAB130--BBa_J61106	4995	1423	1582	1200	497	177	82	21	0	13	0	0	0
pTrc*--apFAB954	4994	641	387	0	1	2	0	1	30	980	1315	1388	249
apFAB103--BBa_J61115	4994	1057	703	3	0	65	913	1726	304	5	218	0	0
apFAB39--BBa_J61136	4994	784	558	0	0	1	2	1	0	269	1592	1722	65
apFAB30--apFAB821	4993	817	624	63	2	1	0	107	1159	1809	254	157	0
apFAB341--salis-1-21	4991	750	575	0	21	0	0	0	0	2	107	2084	1452
apFAB78--JBEI_RBS	4989	1178	781	0	0	1	1	1	0	0	36	629	2362
apFAB134--apFAB894	4989	2013	2024	595	94	115	13	101	0	0	34	0	0
apFAB33--apFAB831	4989	907	617	39	0	0	0	1	53	177	1132	2063	0
apFAB67--apFAB873	4988	1307	991	1	41	152	669	1493	325	8	1	0	0
apFAB347--BBa_J61107	4988	1291	946	0	0	29	420	1587	652	63	0	0	0
apFAB134--apFAB821	4988	2259	1892	271	361	52	2	120	12	0	19	0	0
apFAB306--JBEI_RBS	4986	1087	756	0	29	0	0	0	2	19	5	372	2716
apFAB53--apFAB867	4986	991	743	31	51	1506	1090	510	38	0	26	0	0
BBa_J23100--GSGV_RBS	4985	1302	849	0	0	87	497	1459	612	126	0	53	0
apFAB33--BBa_J61107	4983	1102	786	39	48	1000	1295	581	130	0	2	0	0
apFAB89--salis-1-5	4983	904	566	0	0	1	0	14	19	542	1636	1301	0
apFAB149--apFAB827	4982	1880	2276	230	273	155	45	40	64	0	19	0	0
apFAB30--BBa_J61112	4981	1012	762	1	50	180	582	1591	603	185	15	0	0
apFAB49--BBa_J61122	4979	1015	731	6	25	321	1164	1538	179	0	0	0	0
apFAB98--salis-4-2	4979	1038	727	0	0	4	0	11	233	1949	882	134	1
BBa_J23119--BBa_J61133	4973	1439	1000	0	0	326	816	1235	155	1	0	0	1
