Name	Total	Bin 1	Bin 2	Bin 3	Bin 4	Bin 5	Bin 6	Bin 7	Bin 8	Bin 9	Bin 10	Bin 11	Bin 12
apFAB57--salis-2-4	2687	2	0	0	26	0	0	0	0	0	15	951	1693
apFAB95--BBa_J61131	2686	9	0	1	0	0	0	19	413	1494	750	0	0
BBa_J23109--salis-1-1	2685	0	0	0	1	1	0	7	5	1035	1082	551	3
apFAB32--BBa_J61130	2685	0	0	0	0	57	275	1251	991	96	15	0	0
apFAB61--BBa_J61137	2685	0	0	0	0	0	0	0	0	0	17	189	2479
apFAB139--apFAB868	2685	668	1551	332	61	0	0	8	0	0	65	0	0
apFAB89--apFAB914	2684	1	23	212	189	1939	276	44	0	0	0	0	0
apFAB39--BBa_J61112	2684	5	4	0	0	0	0	2	199	1531	834	109	0
apFAB130--apFAB826	2684	376	598	877	646	122	29	0	0	0	35	0	1
apFAB149--apFAB827	2682	529	1327	230	273	155	45	40	64	0	19	0	0
apFAB82--apFAB892	2681	2	1	1	27	486	1068	882	213	1	0	0	0
apFAB101--BBa_J61119	2681	1	0	0	0	1	0	0	0	1	1	824	1853
apFAB89--JBEI_RBS	2681	0	0	0	0	0	0	0	0	2	16	1184	1479
apFAB85--apFAB869	2681	1	0	0	0	116	798	1509	257	0	0	0	0
apFAB139--apFAB910	2681	530	1113	664	206	27	34	18	31	0	58	0	0
apFAB109--B0032_RBS	2681	827	975	484	234	88	0	17	0	0	56	0	0
apFAB40--apFAB831	2681	1	0	11	0	0	0	0	0	10	8	383	2268
apFAB149--BBa_J61137	2680	679	889	376	440	195	0	101	0	0	0	0	0
apFAB149--BBa_J61118	2680	845	927	201	241	262	44	83	14	38	25	0	0
apFAB42--apFAB873	2680	0	0	0	1	29	69	1059	1183	303	10	24	2
apFAB75--apFAB912	2680	0	0	0	0	0	0	0	0	0	0	763	1917
apFAB53--BBa_J61122	2680	0	0	0	1	0	0	5	2	997	1175	500	0
apFAB52--apFAB860	2680	1	0	0	0	0	0	0	32	107	823	1477	240
apFAB45--apFAB865	2679	9	0	0	0	30	28	544	1464	600	0	4	0
apFAB94--apFAB860	2679	0	0	1	1	1	3	11	340	1334	950	38	0
apFAB149--salis-3-3	2679	519	892	606	264	233	108	35	0	0	22	0	0
galP1--B0032_RBS	2678	425	1132	701	302	46	0	22	0	0	48	1	1
apFAB130--apFAB871	2676	539	924	557	305	183	30	73	0	0	65	0	0
BBa_J23119--apFAB889	2676	0	2	0	0	37	708	1355	406	142	26	0	0
apFAB81--apFAB844	2673	10	36	0	0	1	1	0	2	24	471	1597	531
apFAB149--BBa_J61124	2673	777	855	534	421	60	0	0	0	0	26	0	0
apFAB139--apFAB909	2672	535	1081	556	351	99	0	8	22	0	19	1	0
galP1--apFAB922	2672	413	1153	406	438	258	1	3	0	0	0	0	0
apFAB150--salis-4-2	2671	0	0	0	0	0	0	0	0	1	84	1045	1541
apFAB93--apFAB892	2669	1	0	0	0	0	0	3	23	822	1269	550	1
BBa_J23118--salis-4-2	2669	9	25	0	0	0	0	0	4	0	129	1921	581
apFAB103--BBa_J61109	2668	15	268	518	968	611	122	93	28	45	0	0	0
apFAB66--apFAB832	2668	17	0	0	0	0	0	0	5	0	22	988	1636
BBa_J23103--apFAB916	2668	581	811	521	333	206	111	39	27	0	39	0	0
apFAB38--Plotkin_RBS	2668	2	0	0	0	0	0	1	6	479	1450	621	109
apFAB45--apFAB821	2667	0	0	0	0	1	40	608	1628	301	89	0	0
apFAB323--BBa_J61126	2666	2	0	0	0	68	579	1680	330	5	0	1	1
apFAB29--BBa_J61129	2666	0	34	24	213	1263	758	304	27	0	43	0	0
apFAB342--B0032_RBS	2665	4	24	84	297	1385	620	200	45	6	0	0	0
apFAB346--apFAB916	2664	1	0	1	0	0	2	4	10	22	809	1719	96
apFAB89--BBa_J61122	2661	2	1	1	0	0	0	0	373	1176	871	236	1
apFAB346--BBa_J61111	2659	467	984	436	515	136	0	22	42	0	57	0	0
apFAB103--BBa_J61100	2658	5	3	1	0	1	1	0	13	648	1405	569	12
apFAB53--salis-3-11	2657	0	0	0	18	160	891	1086	320	182	0	0	0
apFAB101--apFAB866	2657	0	0	0	0	0	0	0	0	613	1358	686	0
apFAB85--apFAB873	2656	0	0	0	41	1090	1192	314	9	0	10	0	0
apFAB103--BBa_J61110	2655	0	0	0	0	9	214	1106	939	349	29	0	9
apFAB346--salis-1-3	2654	0	0	0	0	0	28	0	0	13	27	212	2374
apFAB97--apFAB839	2654	4	24	15	0	1	2	0	0	34	59	1626	889
apFAB52--BBa_J61127	2653	0	0	0	0	3	28	930	986	414	292	0	0
apFAB44--BBa_J61133	2653	65	615	510	686	711	41	0	25	0	0	0	0
apFAB53--BBa_J61110	2652	0	0	1	0	0	0	64	20	730	1018	593	226
apFAB65--apFAB862	2652	0	0	0	0	0	0	0	19	69	922	1450	192
apFAB134--apFAB916	2651	573	963	508	307	265	15	20	0	0	0	0	0
apFAB61--BBa_J61132	2651	0	0	0	0	0	1	17	16	1	0	357	2259
apFAB323--B0032_RBS	2651	0	0	0	0	22	677	1088	631	233	0	0	0
apFAB42--apFAB892	2650	0	0	0	1	0	0	2	1	637	1098	808	103
galP1--apFAB872	2650	199	703	506	803	343	0	0	29	0	67	0	0
apFAB98--BBa_J61104	2650	396	1158	476	233	249	53	0	0	7	78	0	0
apFAB56--apFAB918	2649	0	1	0	98	812	1349	375	0	0	14	0	0
apFAB89--apFAB895	2648	4	20	18	232	1350	762	202	60	0	0	0	0
apFAB87--BBa_J61134	2648	519	600	682	313	387	85	62	0	0	0	0	0
apFAB30--apFAB863	2645	0	1	0	0	0	2	1	0	0	170	1226	1245
apFAB322--salis-4-4	2644	539	1103	327	301	268	0	94	10	1	0	0	1
apFAB40--apFAB964	2644	3	0	1	0	1	0	58	1065	1132	384	0	0
apFAB346--GSGV_RBS	2644	263	903	508	472	359	0	0	4	0	10	125	0
apFAB323--apFAB842	2644	8	0	0	0	0	1	1	0	0	35	922	1677
apFAB79--apFAB954	2640	0	13	0	0	0	0	0	0	0	32	97	2498
apFAB65--apFAB863	2640	1	0	0	1	1	21	11	4	1	0	219	2381
BBa_J23103--BBa_J61109	2639	742	912	396	225	220	26	54	11	24	29	0	0
apFAB139--apFAB876	2639	663	1009	454	266	67	30	129	20	0	0	1	0
galP1--BBa_J61103	2638	329	1012	745	344	147	0	40	0	0	21	0	0
apFAB97--apFAB901	2637	0	1	0	0	0	1	1	0	39	269	2021	305
apFAB139--Bujard_RBS	2637	291	617	692	453	476	38	30	0	39	0	1	0
apFAB115--salis-1-3	2637	1	44	0	0	0	0	0	0	0	60	288	2244
apFAB95--apFAB864	2636	0	0	1	0	0	4	67	564	1509	490	1	0
apFAB94--apFAB954	2636	0	1	0	0	11	1	33	891	1382	317	0	0
apFAB124--apFAB820	2636	483	907	521	279	222	1	207	0	0	16	0	0
apFAB94--Anderson_RBS	2635	4	1	0	0	32	18	191	1417	568	402	1	1
apFAB40--apFAB866	2635	3	85	0	0	0	0	0	0	1103	1062	382	0
apFAB97--apFAB918	2635	11	0	2	0	0	0	2	614	1613	294	98	1
apFAB92--apFAB821	2634	3	0	0	34	841	1221	450	17	12	14	0	42
apFAB346--B0032_RBS	2633	68	681	672	543	528	56	62	5	2	16	0	0
apFAB67--apFAB845	2633	0	0	1	0	0	0	0	0	0	0	53	2579
apFAB53--BBa_J61118	2633	1	1	7	4	22	280	1205	1030	82	0	1	0
apFAB52--BBa_J61119	2632	0	1	1	0	0	0	1	0	239	988	1402	0
apFAB44--BBa_J61137	2631	6	0	60	0	0	0	0	27	1064	1293	181	0
apFAB56--salis-2-4	2631	0	0	1	0	0	1	0	15	121	639	1853	1
apFAB125--Bujard_RBS	2631	0	33	0	0	0	0	0	1	16	9	0	2572
apFAB36--apFAB844	2629	0	1	0	0	0	2	0	52	1030	1148	246	150
apFAB53--apFAB826	2629	0	1	0	0	1	0	247	1281	872	226	1	0
apFAB87--BBa_J61120	2628	192	565	856	470	394	111	29	11	0	0	0	0
BBa_J23106--BBa_J61107	2628	525	555	1048	234	170	0	27	31	0	38	0	0
apFAB100--apFAB856	2627	0	0	0	1	1	2	0	0	1142	1177	180	124
BBa_J23100--Plotkin_RBS	2627	0	0	0	0	0	0	0	1	0	3	221	2402
apFAB96--BBa_J61131	2627	4	0	0	0	4	2	67	1645	614	290	0	1
apFAB87--BBa_J61139	2626	369	739	751	483	212	35	0	37	0	0	0	0
apFAB134--salis-3-3	2625	532	891	521	377	214	26	0	0	63	1	0	0
apFAB48--BBa_J61106	2624	0	1	20	28	132	809	1303	295	30	5	1	0
apFAB80--apFAB890	2623	0	0	0	0	0	0	0	0	706	1614	158	145
apFAB44--BBa_J61127	2622	11	0	1	0	0	767	1576	233	20	14	0	0
apFAB30--apFAB884	2621	0	0	0	0	0	0	0	0	51	4	134	2432
apFAB66--GSGV_RBS	2620	0	0	0	5	0	23	683	1028	777	103	0	1
BBa_J23105--BBa_J61124	2619	799	1044	517	160	98	1	0	0	0	0	0	0
apFAB139--apFAB864	2619	643	943	725	233	36	0	1	0	0	38	0	0
apFAB149--apFAB872	2618	584	1041	426	271	141	16	14	0	0	125	0	0
apFAB82--Invitrogen_RBS	2618	0	1	0	0	0	0	0	0	0	33	706	1878
apFAB89--salis-2-3	2618	3	17	0	0	0	0	1	100	957	1416	123	1
apFAB92--apFAB876	2618	16	1	0	1	0	0	0	3	62	139	1641	755
apFAB76--apFAB839	2617	0	1	0	0	0	0	0	0	0	12	1099	1505
apFAB94--apFAB927	2617	0	0	0	1	0	4	32	758	1556	266	0	0
apFAB45--apFAB910	2616	6	0	0	0	0	2	0	0	313	1402	804	89
apFAB92--BBa_J61122	2615	11	134	608	364	1050	251	96	1	2	51	46	1
apFAB114--apFAB892	2615	916	678	418	387	142	0	0	36	0	38	0	0
apFAB134--BBa_J61126	2614	635	1037	341	243	136	83	50	10	0	79	0	0
apFAB44--BBa_J61109	2613	8	49	0	0	0	0	35	833	1236	442	10	0
apFAB95--BBa_J61125	2613	1	0	0	0	0	0	0	0	1100	1099	413	0
apFAB98--apFAB842	2613	0	1	3	1	187	974	984	349	0	0	0	114
apFAB87--BBa_J61111	2611	1	30	0	1	274	844	1108	260	84	9	0	0
lacUV5--B0030_RBS	2610	1	0	0	0	0	0	0	1	3	4	157	2444
apFAB124--apFAB909	2610	608	1200	408	332	23	0	0	0	0	39	0	0
apFAB49--BBa_J61101	2610	389	914	479	408	323	14	15	0	0	68	0	0
apFAB322--Invitrogen_RBS	2609	0	0	0	0	1	0	1	0	15	0	213	2379
apFAB63--salis-2-4	2609	0	0	0	0	0	0	7	33	0	893	1392	284
apFAB49--apFAB861	2607	3	1	0	0	22	547	1199	698	51	86	0	0
apFAB134--apFAB954	2606	649	737	648	355	122	0	42	8	0	45	0	0
galP1--BBa_J61119	2606	532	826	523	500	121	0	80	24	0	0	0	0
apFAB97--BBa_J61139	2606	11	152	241	532	1224	314	103	13	0	16	0	0
apFAB65--apFAB909	2606	3	1	50	1	0	0	0	0	0	2	52	2497
galP1--apFAB914	2605	381	676	575	451	378	7	69	1	0	67	0	0
galP1--BBa_J61124	2604	360	830	811	143	180	0	66	5	81	128	0	0
apFAB67--salis-3-11	2604	1	0	0	0	0	27	381	896	1198	101	0	0
apFAB94--salis-4-4	2603	0	0	1	0	0	0	4	126	1230	1241	1	0
apFAB149--apFAB842	2603	661	686	417	422	365	1	0	0	0	51	0	0
apFAB82--apFAB861	2603	1	0	1	0	2	1	493	1347	601	156	0	1
apFAB31--apFAB914	2603	0	0	0	0	0	0	0	190	1454	959	0	0
apFAB130--apFAB895	2602	333	592	910	284	447	13	14	0	0	8	1	0
apFAB323--apFAB848	2602	1	0	0	0	1	0	0	0	3	0	0	2597
apFAB38--apFAB844	2602	43	101	591	396	1208	119	69	1	0	73	1	0
BBa_J23103--apFAB866	2602	754	905	345	197	205	0	163	0	0	33	0	0
apFAB31--apFAB844	2601	9	0	1	0	1	0	0	0	189	1012	1307	82
apFAB46--apFAB922	2601	15	2	0	0	10	679	877	1003	0	0	15	0
apFAB85--apFAB851	2600	0	0	0	0	0	0	5	271	1413	640	271	0
apFAB94--salis-3-11	2600	1	39	69	133	1664	487	141	65	0	0	1	0
apFAB87--salis-3-11	2600	620	934	414	490	37	29	54	0	0	22	0	0
apFAB48--BBa_J61118	2599	96	702	730	588	432	20	1	0	0	28	2	0
apFAB103--salis-2-4	2598	8	0	35	0	0	0	1	95	439	1124	749	147
apFAB140--apFAB861	2597	1	0	0	0	1	0	7	0	560	807	1101	120
apFAB97--apFAB868	2596	0	0	0	0	0	0	603	1060	932	0	1	0
apFAB46--BBa_J61110	2594	0	0	0	0	1	0	0	0	44	184	1965	400
apFAB149--apFAB834	2593	503	1110	290	264	197	42	45	0	0	142	0	0
apFAB125--B0030_RBS	2593	0	0	0	0	0	0	0	0	0	2	44	2547
apFAB89--apFAB826	2593	0	0	23	1	0	80	434	1299	563	91	0	102
apFAB98--salis-1-21	2591	1	18	0	0	0	38	849	1319	365	0	0	1
apFAB81--BBa_J61108	2591	2	0	16	0	481	1030	797	107	73	84	1	0
apFAB32--apFAB873	2591	1	1	0	23	770	1125	579	84	0	8	0	0
apFAB77--salis-2-4	2589	2	0	49	0	0	0	0	0	1	0	305	2232
apFAB49--BBa_J61132	2588	2	1	1	5	62	887	1110	415	104	0	1	0
apFAB32--BBa_J61136	2587	1	0	0	0	6	117	1398	892	100	33	3	37
apFAB134--apFAB845	2587	517	1002	627	228	152	19	41	0	0	0	1	0
apFAB125--salis-4-2	2586	0	1	0	0	0	0	31	2	0	35	50	2467
apFAB96--apFAB843	2586	1	0	0	0	347	1323	794	68	7	44	1	1
apFAB80--B0032_RBS	2586	0	0	0	0	0	0	0	0	636	1418	532	0
apFAB149--BBa_J61101	2585	600	948	631	104	178	0	24	0	0	100	0	0
apFAB129--DeadRBS	2585	851	1186	296	88	103	0	35	0	0	26	0	0
apFAB62--apFAB857	2584	1	1	0	0	0	1	6	9	1	0	732	1833
apFAB92--apFAB895	2583	0	0	2	0	76	649	1363	333	143	3	0	14
apFAB29--apFAB918	2583	1	0	0	0	0	0	0	115	1831	471	164	1
apFAB53--BBa_J61119	2582	12	0	0	0	71	824	1390	189	96	0	0	0
apFAB67--apFAB954	2582	1	0	0	0	2	1	0	1	0	0	1132	1445
BBa_J23104--BBa_J61100	2581	0	0	0	0	0	1	0	0	13	17	119	2431
apFAB44--apFAB892	2580	1	0	0	0	1	0	16	116	1564	881	0	1
apFAB97--GSGV_RBS	2580	2	1	0	0	0	120	1057	1062	285	53	0	0
apFAB40--apFAB860	2579	0	0	0	0	1	0	0	47	179	666	1178	508
apFAB100--BBa_J61109	2578	17	1	0	26	0	302	1225	924	82	0	1	0
galP1--salis-4-10	2577	56	396	578	262	1023	203	38	21	0	0	0	0
apFAB33--apFAB861	2577	6	44	0	0	0	0	0	13	10	777	1510	217
apFAB134--apFAB861	2577	611	918	541	258	148	0	68	0	0	33	0	0
apFAB80--BBa_J61107	2577	1	0	0	0	0	5	206	1215	879	271	0	0
apFAB68--apFAB871	2576	0	2	13	47	722	1000	587	55	138	0	0	12
apFAB94--apFAB914	2575	8	0	1	1	91	421	1350	499	70	134	0	0
apFAB96--apFAB864	2575	10	38	83	318	1445	489	192	0	0	0	0	0
apFAB129--apFAB922	2575	661	873	546	340	142	13	0	0	0	0	0	0
apFAB44--BBa_J61134	2574	7	0	29	0	184	622	1341	267	0	10	113	1
apFAB103--BBa_J61120	2574	271	1010	400	490	281	52	33	0	1	0	36	0
apFAB47--BBa_J61111	2574	0	26	0	0	0	0	0	0	1	255	1859	433
apFAB124--BBa_J61101	2574	647	1227	288	166	132	0	106	0	0	8	0	0
apFAB61--apFAB856	2574	0	0	0	1	1	1	0	0	2	0	778	1791
apFAB32--BBa_J61106	2573	107	503	614	556	593	112	0	1	45	41	0	1
pT7A1--apFAB869	2573	2	100	120	364	1080	663	231	0	0	0	13	0
apFAB94--BBa_J61119	2571	0	1	0	0	1	40	828	1311	240	88	1	61
apFAB89--apFAB922	2571	161	703	892	557	48	107	101	0	0	0	2	0
apFAB80--GSGV_RBS	2570	1	1	1	0	0	8	2	217	1810	359	171	0
BBa_J23118--apFAB964	2570	716	631	484	300	342	13	0	0	38	46	0	0
apFAB50--BBa_J61108	2570	0	0	0	0	0	1	0	0	2	0	388	2179
apFAB66--apFAB861	2570	5	1	0	0	1	0	29	0	13	121	1723	677
apFAB134--apFAB857	2569	647	656	574	335	294	20	19	0	3	21	0	0
apFAB57--apFAB833	2569	9	52	23	0	42	0	2	2	4	0	896	1539
apFAB29--BBa_J61137	2568	6	0	0	21	133	531	1273	543	53	1	7	0
lacUV5--BBa_J61131	2566	768	716	339	330	246	24	44	0	20	79	0	0
apFAB67--apFAB862	2566	0	1	0	0	0	0	0	0	2	0	557	2006
apFAB85--BBa_J61127	2566	410	1164	336	321	75	0	1	0	1	114	132	12
apFAB109--salis-1-10	2565	603	850	451	411	188	0	17	3	0	42	0	0
BBa_J23108--JBEI_RBS	2563	7	0	0	10	20	220	838	1345	123	0	0	0
BBa_J23103--salis-1-3	2563	702	1018	331	287	0	56	14	0	0	155	0	0
apFAB38--salis-4-10	2562	1	0	1	0	79	528	1202	530	220	0	0	1
apFAB47--apFAB892	2561	0	23	1	0	0	0	0	1	0	240	1905	391
apFAB92--apFAB845	2561	0	20	1	0	0	0	2	1	118	396	1805	218
apFAB134--BBa_J61111	2559	549	833	477	310	221	65	59	0	23	22	0	0
apFAB134--apFAB894	2558	571	1035	595	94	115	13	101	0	0	34	0	0
apFAB30--apFAB834	2558	16	61	0	0	0	0	1	0	7	22	272	2179
BBa_J23119--BBa_J61133	2558	24	0	0	0	326	816	1235	155	1	0	0	1
apFAB140--apFAB918	2557	19	0	0	0	55	610	1325	516	1	30	0	1
lacUV5--BBa_J61118	2555	100	922	495	399	555	40	0	3	20	21	0	0
apFAB76--BBa_J61122	2554	0	0	0	0	0	0	1	8	105	1013	1327	100
apFAB100--apFAB890	2554	0	0	1	3	55	549	1390	434	121	1	0	0
apFAB48--Invitrogen_RBS	2553	0	0	0	0	29	0	0	5	41	7	321	2150
apFAB85--GSGV_RBS	2552	12	0	0	18	735	1131	612	19	25	0	0	0
apFAB42--apFAB903	2550	0	0	1	0	0	0	0	0	215	1098	1236	0
apFAB134--BBa_J61124	2550	580	861	510	237	260	11	38	0	7	45	1	0
apFAB56--BBa_J61139	2550	0	41	34	376	1103	804	192	0	0	0	0	0
apFAB75--BBa_J61108	2549	2	0	30	0	0	26	330	1421	677	62	1	0
lacUV5--salis-2-3	2548	2	0	0	0	1	3	12	672	1192	394	272	0
lacUV5--BBa_J61103	2548	76	313	492	601	725	157	82	0	0	102	0	0
apFAB94--apFAB873	2548	0	0	3	59	1080	1086	317	0	1	0	2	0
apFAB31--salis-3-11	2546	5	42	0	0	0	0	21	482	1493	337	166	0
pTrc*--BBa_J61101	2545	0	1	0	0	0	121	801	1236	386	0	0	0
apFAB92--apFAB873	2545	1	0	31	45	692	1192	523	27	19	15	0	0
apFAB31--apFAB856	2544	1	0	33	49	0	0	1	0	20	336	2024	80
apFAB31--BBa_J61134	2544	0	1	0	0	0	177	1225	782	336	23	0	0
apFAB32--BBa_J61103	2543	0	0	33	1	99	950	1098	191	70	101	0	0
apFAB56--BBa_J61112	2543	0	0	30	14	0	0	1	0	1	420	2077	0
apFAB45--salis-3-11	2543	1	25	66	125	928	781	512	54	44	6	0	1
apFAB101--BBa_J61132	2542	9	0	0	0	0	6	1	4	458	1291	773	0
apFAB129--apFAB890	2541	279	657	935	454	205	0	10	0	0	0	1	0
apFAB54--BBa_J61110	2541	0	0	0	5	0	0	1	0	12	1	32	2490
lacUV5--Alon_RBS	2541	0	0	0	0	0	0	1	3	0	14	555	1968
apFAB39--BBa_J61126	2540	2	0	0	1	0	0	27	808	1353	258	90	1
apFAB29--apFAB872	2540	1	1	0	1	0	0	0	0	493	1107	937	0
apFAB58--salis-2-4	2540	5	1	7	1	37	287	1071	705	425	1	0	0
apFAB31--BBa_J61110	2539	0	0	0	0	0	0	1	0	326	1389	580	243
apFAB94--B0032_RBS	2536	1	0	1	0	40	225	947	644	661	0	1	16
apFAB46--apFAB873	2536	10	0	0	0	0	0	244	1422	806	53	1	0
BBa_J23115--apFAB884	2536	460	642	735	414	185	1	30	33	0	36	0	0
apFAB54--apFAB854	2536	4	1	0	13	0	0	0	0	0	0	567	1951
BBa_J23114--BBa_J61104	2536	382	874	489	411	310	0	0	0	0	70	0	0
apFAB39--apFAB820	2536	4	3	30	10	72	23	0	13	768	1142	346	125
apFAB87--apFAB845	2534	0	0	19	52	722	1239	489	11	0	0	0	2
apFAB77--apFAB917	2534	0	0	0	0	0	0	1	0	0	0	103	2430
apFAB68--apFAB927	2533	1	0	0	0	0	1	0	0	0	77	850	1604
apFAB124--salis-1-3	2531	521	630	582	369	330	50	21	0	0	28	0	0
apFAB39--BBa_J61111	2531	10	1	0	0	0	1	10	291	1706	447	64	1
BBa_J23105--BBa_J61136	2530	682	1113	554	108	33	23	17	0	0	0	0	0
apFAB36--apFAB954	2529	0	0	0	0	0	0	0	0	0	0	45	2484
BBa_J23100--apFAB833	2529	0	0	0	0	0	0	0	0	1	0	93	2435
apFAB150--BBa_J61108	2529	0	0	1	0	4	1	749	1245	463	66	0	0
apFAB82--B0030_RBS	2528	0	1	0	0	0	0	0	0	12	2	204	2309
apFAB40--BBa_J61104	2528	3	1	0	0	0	0	0	1	17	270	1322	914
apFAB47--apFAB922	2528	0	0	1	0	0	0	0	414	1565	543	4	1
BBa_J23103--salis-2-3	2528	610	977	351	144	190	20	51	0	0	185	0	0
apFAB103--apFAB901	2526	1	0	0	0	0	0	48	0	183	893	1401	0
apFAB67--apFAB865	2525	1	0	1	1	0	0	0	0	0	19	0	2503
lacUV5--apFAB861	2525	1	13	0	0	0	305	1058	835	191	66	19	37
apFAB140--apFAB826	2524	2	0	0	0	0	10	128	1262	671	324	127	0
apFAB347--apFAB837	2524	11	0	0	0	1	0	0	1	0	4	1	2506
apFAB56--GSGV_RBS	2523	0	0	0	0	0	0	0	62	1094	1223	144	0
BBa_J23118--BBa_J61111	2522	725	806	508	241	58	49	110	24	0	0	0	1
apFAB94--apFAB901	2522	3	55	0	0	0	0	0	0	0	84	1705	675
apFAB149--BBa_J61115	2521	522	797	741	265	71	21	58	0	0	45	1	0
BBa_J23115--BBa_J61122	2521	916	896	427	119	65	0	26	0	0	70	1	1
BBa_J23103--BBa_J61130	2520	673	431	886	293	183	0	54	0	0	0	0	0
apFAB42--B0032_RBS	2520	5	0	0	0	51	388	1387	484	104	101	0	0
apFAB52--apFAB871	2520	42	0	3	44	605	930	676	83	2	0	135	0
apFAB94--salis-4-10	2519	0	0	0	0	1	0	0	6	590	1645	277	0
pTrc*--apFAB861	2519	2	0	2	0	0	1	1	1	1	21	233	2257
apFAB89--salis-4-7	2518	1	0	1	0	4	25	493	1092	667	235	0	0
apFAB57--BBa_J61115	2514	0	1	0	0	4	0	0	985	1102	411	0	11
apFAB134--apFAB863	2514	449	952	550	294	180	44	45	0	0	0	0	0
apFAB97--BBa_J61101	2512	0	4	1	75	718	983	488	180	43	0	20	0
apFAB94--apFAB910	2512	1	0	0	0	0	0	0	1	91	692	1430	297
BBa_J23100--salis-1-21	2511	0	0	1	0	0	39	0	9	3	31	547	1881
apFAB96--apFAB894	2511	0	0	0	0	0	0	0	8	56	298	1876	273
apFAB92--Alon_RBS	2510	0	0	0	0	0	0	0	0	0	102	1426	982
apFAB46--BBa_J61134	2509	9	35	0	0	1	1	0	48	794	1325	296	0
apFAB31--BBa_J61104	2509	0	0	0	1	0	1	0	5	114	769	1492	127
apFAB50--apFAB845	2507	0	0	0	0	0	0	1	0	0	0	1371	1135
lacUV5--salis-1-1	2507	0	0	0	0	0	0	11	3	0	275	1693	525
apFAB134--Anderson_RBS	2506	368	1103	332	379	301	22	0	0	0	1	0	0
apFAB140--BBa_J61109	2506	0	0	0	0	21	0	0	108	1002	1031	344	0
apFAB66--apFAB843	2503	2	133	0	3	526	1147	560	52	0	0	80	0
BBa_J23103--B0030_RBS	2503	463	585	561	272	420	44	0	0	0	68	90	0
apFAB115--salis-2-3	2503	1	1	0	0	0	1	0	0	0	123	933	1444
apFAB46--apFAB867	2503	4	0	1	0	0	0	0	0	0	180	1875	443
apFAB300--apFAB892	2501	417	633	743	210	270	66	15	23	0	123	1	0
BBa_J23109--BBa_J61137	2501	681	924	399	254	125	9	21	7	0	81	0	0
apFAB50--apFAB832	2500	0	1	0	0	0	0	0	0	0	0	497	2002
apFAB54--apFAB964	2500	2	0	0	0	0	55	679	1099	503	161	1	0
apFAB52--apFAB922	2500	1	0	27	0	0	1	238	1672	464	97	0	0
apFAB134--DeadRBS	2499	758	1057	319	206	62	0	25	0	0	72	0	0
apFAB347--apFAB842	2498	0	0	1	0	0	1	0	17	4	45	359	2071
apFAB103--apFAB964	2498	198	593	814	561	330	2	0	0	0	0	0	0
apFAB97--apFAB922	2497	2	27	1	87	700	1355	299	25	0	1	0	0
apFAB97--apFAB833	2496	0	0	0	1	0	0	5	1	6	7	259	2217
apFAB134--salis-1-5	2496	587	717	601	187	295	0	41	0	0	68	0	0
apFAB66--apFAB868	2496	18	1	1	0	0	0	187	1461	646	160	0	22
apFAB65--BBa_J61137	2495	0	0	0	0	0	0	0	0	1	5	169	2320
apFAB139--salis-1-1	2494	490	1008	494	246	133	12	80	31	0	0	0	0
apFAB46--BBa_J61106	2494	6	0	0	0	1	0	0	23	1197	1125	142	0
apFAB46--BBa_J61130	2492	0	0	0	0	0	0	0	5	344	954	1082	107
apFAB100--apFAB862	2492	4	1	0	0	0	1	1	0	43	301	1616	525
apFAB49--BBa_J61111	2491	6	30	0	38	551	1100	718	47	0	0	0	1
apFAB85--apFAB856	2491	0	1	0	0	0	1	0	13	307	896	1049	224
BBa_J23102--B0030_RBS	2491	2	0	2	0	1	0	0	0	0	3	62	2421
apFAB67--apFAB860	2491	6	0	0	0	0	0	1	0	74	73	1147	1190
BBa_J23118--apFAB866	2490	6	40	191	511	1188	354	171	2	0	0	27	0
apFAB149--apFAB862	2490	731	686	302	315	282	20	0	25	0	128	0	1
apFAB100--BBa_J61107	2490	0	1	1	0	1	0	7	306	1508	503	163	0
apFAB300--apFAB844	2489	602	771	440	231	387	50	8	0	0	0	0	0
apFAB42--BBa_J61112	2489	9	0	0	1	0	0	0	0	49	135	1705	590
apFAB49--apFAB842	2489	2	3	15	1	4	1	222	975	1012	253	0	1
BBa_J23114--BBa_J61126	2488	540	922	451	364	95	9	0	0	70	37	0	0
apFAB66--apFAB863	2488	1	21	0	0	0	0	0	1	0	0	207	2258
apFAB61--apFAB826	2488	0	0	0	0	0	0	0	0	0	0	1425	1063
apFAB50--apFAB895	2488	6	0	0	1	0	35	218	1399	703	116	10	0
apFAB140--apFAB890	2487	27	1	3	2	156	1005	1081	139	6	65	0	2
apFAB114--B0034_RBS	2485	307	1019	592	265	258	10	25	6	3	0	0	0
apFAB97--BBa_J61110	2484	1	1	0	1	34	329	730	995	383	10	0	0
apFAB98--apFAB883	2484	1	1	2	38	624	1007	670	141	0	0	0	0
apFAB80--DeadRBS	2484	671	755	447	348	199	4	0	1	16	43	0	0
apFAB79--BBa_J61120	2483	9	0	0	0	32	492	1412	538	0	0	0	0
apFAB44--BBa_J61112	2483	1	0	0	0	2	0	78	767	1182	452	0	1
PLTETo1--apFAB876	2482	0	0	0	0	0	0	0	0	0	5	398	2079
galP1--apFAB864	2482	425	787	490	423	287	19	2	0	4	44	0	1
apFAB134--apFAB856	2481	659	949	389	171	186	45	10	0	0	72	0	0
